event_id,user_id,event_timestamp,event_name,amount
19893,4734,2025-03-01 20:00:00,repeat_transaction,17.02
19895,4735,2025-03-16 21:59:00,signup,
19896,4735,2025-03-18 05:59:00,verification_completed,
19897,4735,2025-03-19 21:59:00,kyc_submitted,
19898,4735,2025-03-20 23:59:00,kyc_approved,
19899,4736,2025-02-07 15:11:00,signup,
19900,4736,2025-02-07 23:11:00,verification_completed,
19901,4736,2025-02-10 19:11:00,kyc_submitted,
19902,4737,2025-01-06 23:29:00,signup,
19903,4737,2025-01-07 12:29:00,verification_completed,
19904,4737,2025-01-09 07:29:00,kyc_submitted,
19905,4737,2025-01-09 23:29:00,kyc_approved,
19906,4738,2025-02-02 03:25:00,signup,
19907,4738,2025-02-02 04:25:00,verification_completed,
19908,4738,2025-02-04 12:25:00,kyc_submitted,
19909,4738,2025-02-08 09:25:00,kyc_approved,
19910,4738,2025-02-12 03:25:00,first_deposit,33.01
19911,4739,2025-02-01 08:50:00,signup,
19912,4739,2025-02-02 16:50:00,verification_completed,
19913,4739,2025-02-03 09:50:00,kyc_submitted,
19914,4740,2025-02-16 03:02:00,signup,
19915,4741,2025-01-24 05:16:00,signup,
19916,4741,2025-01-24 08:16:00,verification_completed,
19917,4741,2025-01-24 09:16:00,kyc_submitted,
19918,4741,2025-01-27 19:16:00,kyc_approved,
19919,4742,2025-02-11 23:52:00,signup,
19920,4743,2025-02-08 06:41:00,signup,
19921,4743,2025-02-08 10:41:00,verification_completed,
19922,4743,2025-02-11 06:41:00,kyc_submitted,
19923,4743,2025-02-11 22:41:00,kyc_approved,
19924,4743,2025-02-15 22:41:00,first_deposit,13.42
19925,4744,2025-01-30 23:41:00,signup,
19926,4745,2025-03-04 09:27:00,signup,
19927,4745,2025-03-05 04:27:00,verification_completed,
19928,4745,2025-03-06 02:27:00,kyc_submitted,
19929,4745,2025-03-09 00:27:00,kyc_approved,
19930,4746,2025-01-28 09:37:00,signup,
19931,4746,2025-01-29 19:37:00,verification_completed,
19932,4746,2025-01-31 05:37:00,kyc_submitted,
19933,4746,2025-02-02 02:37:00,kyc_approved,
19934,4746,2025-02-04 19:37:00,first_deposit,10.8
19935,4746,2025-02-07 18:37:00,first_transaction,13.6
19936,4746,2025-02-15 18:37:00,repeat_transaction,24.6
19937,4746,2025-03-13 18:37:00,repeat_transaction,15.01
19938,4747,2025-03-10 14:44:00,signup,
19939,4748,2025-01-23 13:58:00,signup,
19940,4748,2025-01-24 13:58:00,verification_completed,
19941,4748,2025-01-26 01:58:00,kyc_submitted,
19942,4748,2025-01-26 22:58:00,kyc_approved,
19943,4749,2025-03-19 05:43:00,signup,
19944,4749,2025-03-20 09:43:00,verification_completed,
19945,4750,2025-02-02 13:24:00,signup,
19946,4751,2025-01-04 23:24:00,signup,
19947,4751,2025-01-05 06:24:00,verification_completed,
19948,4751,2025-01-10 00:24:00,first_deposit,42.28
19949,4752,2025-01-14 14:09:00,signup,
19950,4752,2025-01-15 09:09:00,verification_completed,
19951,4752,2025-01-16 23:09:00,kyc_submitted,
19952,4752,2025-01-18 09:09:00,kyc_approved,
19953,4752,2025-01-22 04:09:00,first_deposit,32.11
19954,4752,2025-01-25 10:09:00,first_transaction,30.14
19955,4752,2025-02-10 10:09:00,repeat_transaction,7.88
19958,4752,2025-02-10 10:09:00,repeat_transaction,77.06
19957,4752,2025-02-19 10:09:00,repeat_transaction,19.15
19956,4752,2025-02-26 10:09:00,repeat_transaction,6.76
19959,4753,2025-03-14 03:18:00,signup,
19960,4753,2025-03-14 20:18:00,verification_completed,
19961,4753,2025-03-16 07:18:00,kyc_submitted,
19962,4754,2025-03-20 08:59:00,signup,
19963,4754,2025-03-20 14:59:00,verification_completed,
19964,4754,2025-03-21 03:59:00,kyc_submitted,
19965,4754,2025-03-21 22:59:00,kyc_approved,
19966,4754,2025-03-26 00:59:00,first_deposit,2.92
19967,4754,2025-03-29 23:59:00,first_transaction,13.9
19969,4754,2025-04-10 23:59:00,repeat_transaction,12.01
19968,4754,2025-04-16 23:59:00,repeat_transaction,22.91
19970,4755,2025-01-20 00:06:00,signup,
19971,4755,2025-01-20 04:06:00,verification_completed,
19972,4755,2025-01-21 10:06:00,kyc_submitted,
19973,4755,2025-01-22 18:06:00,kyc_approved,
19974,4756,2025-02-24 13:09:00,signup,
19975,4756,2025-02-25 15:09:00,verification_completed,
19976,4757,2025-02-21 17:38:00,signup,
19977,4757,2025-02-22 18:38:00,verification_completed,
19978,4757,2025-02-24 22:38:00,kyc_submitted,
19979,4758,2025-01-13 16:08:00,signup,
19980,4758,2025-01-13 18:08:00,verification_completed,
19981,4758,2025-01-15 03:08:00,kyc_submitted,
19982,4758,2025-01-15 16:08:00,kyc_approved,
19983,4758,2025-01-16 23:08:00,first_deposit,11.59
19984,4758,2025-01-18 11:08:00,first_transaction,13.12
19985,4758,2025-02-03 11:08:00,repeat_transaction,6.2
19986,4759,2025-02-10 13:51:00,signup,
19987,4759,2025-02-11 09:51:00,verification_completed,
19988,4759,2025-02-13 20:51:00,kyc_submitted,
19989,4759,2025-02-15 20:51:00,kyc_approved,
19990,4759,2025-02-18 02:51:00,first_deposit,56.09
19991,4759,2025-02-18 17:51:00,first_transaction,12.87
19992,4759,2025-03-09 17:51:00,repeat_transaction,11.99
19993,4759,2025-03-14 17:51:00,repeat_transaction,8.46
19994,4760,2025-03-04 17:57:00,signup,
19995,4761,2025-03-29 00:51:00,signup,
19996,4762,2025-03-18 19:39:00,signup,
19997,4762,2025-03-18 20:39:00,verification_completed,
19998,4762,2025-03-19 17:39:00,kyc_submitted,
19999,4762,2025-03-21 11:39:00,kyc_approved,
20000,4763,2025-01-09 04:13:00,signup,
20001,4763,2025-01-10 03:13:00,verification_completed,
20002,4764,2025-01-22 21:09:00,signup,
20003,4764,2025-01-23 05:09:00,verification_completed,
20004,4764,2025-01-24 19:09:00,kyc_submitted,
20005,4765,2025-02-09 19:09:00,signup,
20006,4765,2025-02-10 16:09:00,verification_completed,
20007,4765,2025-02-11 09:09:00,kyc_submitted,
20008,4766,2025-01-14 07:33:00,signup,
20009,4766,2025-01-14 23:33:00,verification_completed,
20010,4767,2025-02-21 17:55:00,signup,
20011,4767,2025-02-22 17:55:00,verification_completed,
20012,4767,2025-02-23 12:55:00,kyc_submitted,
20013,4767,2025-02-26 05:55:00,kyc_approved,
20014,4768,2025-01-01 08:05:00,signup,
20015,4768,2025-01-01 09:05:00,verification_completed,
20016,4768,2025-01-03 02:05:00,kyc_submitted,
20017,4768,2025-01-05 04:05:00,kyc_approved,
20018,4768,2025-01-09 03:05:00,first_deposit,35.9
20019,4768,2025-01-12 19:05:00,first_transaction,12.18
20021,4768,2025-01-22 19:05:00,repeat_transaction,15.67
20020,4768,2025-02-13 19:05:00,repeat_transaction,11.88
20022,4769,2025-01-11 21:31:00,signup,
20023,4769,2025-01-13 02:31:00,verification_completed,
20024,4769,2025-01-14 00:31:00,kyc_submitted,
20025,4769,2025-01-14 06:31:00,kyc_approved,
20026,4770,2025-01-05 22:34:00,signup,
20027,4771,2025-01-27 21:25:00,signup,
20028,4771,2025-01-28 20:25:00,verification_completed,
20029,4771,2025-01-31 10:25:00,kyc_submitted,
20030,4771,2025-02-04 00:25:00,kyc_approved,
20031,4772,2025-03-10 16:18:00,signup,
20032,4772,2025-03-11 21:18:00,verification_completed,
20033,4773,2025-01-16 18:26:00,signup,
20034,4773,2025-01-18 02:26:00,verification_completed,
20035,4773,2025-01-18 17:26:00,kyc_submitted,
20036,4773,2025-01-20 20:26:00,kyc_approved,
20037,4774,2025-03-30 21:22:00,signup,
20038,4774,2025-03-31 14:22:00,verification_completed,
20039,4775,2025-01-25 20:39:00,signup,
20040,4775,2025-01-27 07:39:00,verification_completed,
20041,4775,2025-01-28 04:39:00,kyc_submitted,
20042,4776,2025-01-05 04:32:00,signup,
20043,4776,2025-01-06 09:32:00,verification_completed,
20044,4776,2025-01-06 15:32:00,kyc_submitted,
20045,4776,2025-01-08 19:32:00,kyc_approved,
20046,4777,2025-01-31 04:14:00,signup,
20047,4777,2025-01-31 11:14:00,verification_completed,
20048,4777,2025-02-02 09:14:00,kyc_submitted,
20049,4777,2025-02-04 22:14:00,kyc_approved,
20050,4777,2025-02-09 11:14:00,first_deposit,147.55
20051,4777,2025-02-12 04:14:00,first_transaction,76.02
20053,4777,2025-02-23 04:14:00,repeat_transaction,14.66
20052,4777,2025-03-01 04:14:00,repeat_transaction,3.8
20057,4777,2025-03-02 04:14:00,repeat_transaction,34.43
20054,4777,2025-03-03 04:14:00,repeat_transaction,28.82
20056,4777,2025-03-11 04:14:00,repeat_transaction,6.86
20055,4777,2025-03-15 04:14:00,repeat_transaction,19.74
20058,4778,2025-03-09 16:32:00,signup,
20059,4778,2025-03-10 20:32:00,verification_completed,
20060,4778,2025-03-12 07:32:00,kyc_submitted,
20061,4778,2025-03-12 15:32:00,kyc_approved,
20062,4779,2025-01-10 07:38:00,signup,
20063,4780,2025-01-07 02:40:00,signup,
20064,4780,2025-01-07 10:40:00,verification_completed,
20065,4780,2025-01-07 14:40:00,kyc_submitted,
20066,4781,2025-03-18 10:07:00,signup,
20067,4782,2025-02-23 13:06:00,signup,
20068,4782,2025-02-24 17:06:00,verification_completed,
20069,4782,2025-02-27 09:06:00,kyc_submitted,
20070,4783,2025-01-31 13:41:00,signup,
20071,4783,2025-02-01 13:41:00,verification_completed,
20072,4783,2025-02-03 20:41:00,kyc_submitted,
20073,4783,2025-02-05 02:41:00,kyc_approved,
20074,4783,2025-02-08 20:41:00,first_deposit,31.82
20075,4783,2025-02-09 17:41:00,first_transaction,16.3
20076,4783,2025-02-12 17:41:00,repeat_transaction,5.44
20077,4783,2025-03-10 17:41:00,repeat_transaction,58.51
20078,4783,2025-03-14 17:41:00,repeat_transaction,46.52
20079,4784,2025-03-10 12:29:00,signup,
20080,4784,2025-03-11 17:29:00,verification_completed,
20081,4784,2025-03-14 03:29:00,kyc_submitted,
20082,4784,2025-03-15 02:29:00,kyc_approved,
20083,4784,2025-03-19 08:29:00,first_deposit,26.37
20084,4784,2025-03-22 09:29:00,first_transaction,68.71
20088,4784,2025-03-23 09:29:00,repeat_transaction,9.34
20085,4784,2025-03-25 09:29:00,repeat_transaction,21.55
20086,4784,2025-03-27 09:29:00,repeat_transaction,23.27
20087,4784,2025-04-06 09:29:00,repeat_transaction,5.48
20089,4784,2025-04-08 09:29:00,repeat_transaction,28.69
20090,4785,2025-03-17 04:50:00,signup,
20091,4785,2025-03-18 06:50:00,verification_completed,
20092,4786,2025-02-02 19:46:00,signup,
20093,4786,2025-02-04 05:46:00,verification_completed,
20094,4786,2025-02-05 17:46:00,kyc_submitted,
20095,4786,2025-02-08 21:46:00,kyc_approved,
20096,4787,2025-02-20 17:26:00,signup,
20097,4788,2025-01-01 23:22:00,signup,
20098,4789,2025-01-28 06:51:00,signup,
20099,4790,2025-02-23 17:24:00,signup,
20100,4790,2025-02-25 03:24:00,verification_completed,
20101,4790,2025-02-25 21:24:00,kyc_submitted,
20102,4790,2025-02-26 12:24:00,kyc_approved,
20103,4791,2025-01-18 09:53:00,signup,
20104,4791,2025-01-18 13:53:00,verification_completed,
20105,4791,2025-01-19 00:53:00,kyc_submitted,
20106,4791,2025-01-21 22:53:00,kyc_approved,
20107,4791,2025-01-26 13:53:00,first_deposit,30.29
20108,4791,2025-01-29 17:53:00,first_transaction,39.13
20109,4791,2025-02-01 17:53:00,repeat_transaction,17.15
20110,4791,2025-02-14 17:53:00,repeat_transaction,9.25
20111,4792,2025-03-31 00:40:00,signup,
20112,4792,2025-03-31 19:40:00,verification_completed,
20113,4793,2025-03-29 04:41:00,signup,
20114,4793,2025-03-30 13:41:00,verification_completed,
20115,4793,2025-03-31 04:41:00,kyc_submitted,
20116,4793,2025-04-02 23:41:00,kyc_approved,
20117,4794,2025-01-24 10:29:00,signup,
20118,4795,2025-02-05 21:47:00,signup,
20119,4796,2025-01-18 10:16:00,signup,
20120,4796,2025-01-19 03:16:00,verification_completed,
20121,4797,2025-02-15 06:41:00,signup,
20122,4797,2025-02-15 08:41:00,verification_completed,
20123,4797,2025-02-16 07:41:00,kyc_submitted,
20124,4797,2025-02-20 05:41:00,kyc_approved,
20125,4797,2025-02-20 14:41:00,first_deposit,5.81
20126,4797,2025-02-22 11:41:00,first_transaction,28.09
20128,4797,2025-03-04 11:41:00,repeat_transaction,10.26
20127,4797,2025-03-15 11:41:00,repeat_transaction,13.83
20129,4798,2025-01-12 06:39:00,signup,
20130,4798,2025-01-13 08:39:00,verification_completed,
20131,4798,2025-01-15 18:39:00,kyc_submitted,
20132,4798,2025-01-15 21:39:00,kyc_approved,
20133,4798,2025-01-20 06:39:00,first_deposit,13.89
20134,4798,2025-01-22 08:39:00,first_transaction,38.06
20135,4798,2025-02-13 08:39:00,repeat_transaction,14.26
20136,4799,2025-02-05 10:26:00,signup,
20137,4800,2025-02-19 21:19:00,signup,
20138,4800,2025-02-21 05:19:00,verification_completed,
20139,4800,2025-02-23 06:19:00,kyc_submitted,
20140,4801,2025-02-25 05:39:00,signup,
20141,4801,2025-02-26 06:39:00,verification_completed,
20142,4802,2025-02-23 01:01:00,signup,
20143,4802,2025-02-23 14:01:00,verification_completed,
20144,4803,2025-01-20 05:34:00,signup,
20145,4803,2025-01-21 04:34:00,verification_completed,
20146,4803,2025-01-23 00:34:00,kyc_submitted,
20147,4803,2025-01-25 08:34:00,kyc_approved,
20148,4804,2025-03-13 22:40:00,signup,
20149,4804,2025-03-14 10:40:00,verification_completed,
20150,4805,2025-03-04 16:19:00,signup,
20151,4805,2025-03-06 02:19:00,verification_completed,
20152,4805,2025-03-07 01:19:00,kyc_submitted,
20153,4805,2025-03-08 09:19:00,kyc_approved,
20154,4805,2025-03-10 13:19:00,first_deposit,48.75
20155,4806,2025-03-09 01:23:00,signup,
20156,4806,2025-03-10 02:23:00,verification_completed,
20157,4806,2025-03-11 19:23:00,kyc_submitted,
20158,4806,2025-03-12 21:23:00,kyc_approved,
20159,4807,2025-02-12 01:45:00,signup,
20160,4807,2025-02-12 18:45:00,verification_completed,
20161,4808,2025-03-22 14:26:00,signup,
20162,4808,2025-03-23 17:26:00,verification_completed,
20163,4808,2025-03-25 07:26:00,kyc_submitted,
20164,4809,2025-02-05 17:09:00,signup,
20165,4809,2025-02-05 19:09:00,verification_completed,
20166,4810,2025-03-14 03:23:00,signup,
20167,4810,2025-03-14 12:23:00,verification_completed,
20168,4810,2025-03-16 07:23:00,kyc_submitted,
20169,4810,2025-03-18 19:23:00,kyc_approved,
20170,4811,2025-01-19 00:45:00,signup,
20171,4811,2025-01-19 15:45:00,verification_completed,
20172,4811,2025-01-20 14:45:00,kyc_submitted,
20173,4811,2025-01-23 19:45:00,kyc_approved,
20174,4811,2025-01-25 16:45:00,first_deposit,117.09
20175,4811,2025-01-26 23:45:00,first_transaction,65.27
20176,4811,2025-02-28 23:45:00,repeat_transaction,19.17
20177,4812,2025-01-23 04:14:00,signup,
20178,4812,2025-01-23 23:14:00,verification_completed,
20179,4812,2025-01-24 08:14:00,kyc_submitted,
20180,4813,2025-02-17 08:16:00,signup,
20181,4813,2025-02-18 17:16:00,verification_completed,
20182,4813,2025-02-19 14:16:00,kyc_submitted,
20183,4813,2025-02-21 09:16:00,kyc_approved,
20184,4813,2025-02-24 17:16:00,first_deposit,54.88
20185,4813,2025-02-28 10:16:00,first_transaction,10.07
20186,4814,2025-02-20 15:30:00,signup,
20187,4815,2025-03-09 06:18:00,signup,
20188,4816,2025-01-27 15:30:00,signup,
20189,4816,2025-01-28 15:30:00,verification_completed,
20190,4816,2025-01-31 11:30:00,kyc_submitted,
20191,4816,2025-02-03 07:30:00,kyc_approved,
20192,4816,2025-02-06 14:30:00,first_deposit,11.66
20193,4816,2025-02-08 12:30:00,first_transaction,4.85
20194,4816,2025-02-12 12:30:00,repeat_transaction,11.96
20195,4816,2025-02-19 12:30:00,repeat_transaction,28.57
20196,4816,2025-02-21 12:30:00,repeat_transaction,21.73
20197,4817,2025-03-20 10:40:00,signup,
20198,4817,2025-03-20 23:40:00,verification_completed,
20199,4817,2025-03-21 19:40:00,first_deposit,12.94
20200,4817,2025-03-25 03:40:00,first_transaction,17.44
20201,4817,2025-04-07 03:40:00,repeat_transaction,14.64
20202,4818,2025-01-30 01:04:00,signup,
20203,4818,2025-01-30 03:04:00,verification_completed,
20204,4818,2025-01-30 22:04:00,kyc_submitted,
20205,4819,2025-02-18 06:12:00,signup,
20206,4819,2025-02-19 09:12:00,verification_completed,
20207,4819,2025-02-20 21:12:00,kyc_submitted,
20208,4819,2025-02-22 16:12:00,kyc_approved,
20209,4820,2025-03-25 11:15:00,signup,
20210,4821,2025-02-18 22:58:00,signup,
20211,4822,2025-03-03 02:10:00,signup,
20212,4823,2025-03-23 15:54:00,signup,
20213,4823,2025-03-24 16:54:00,verification_completed,
20214,4823,2025-03-25 13:54:00,kyc_submitted,
20215,4823,2025-03-26 04:54:00,kyc_approved,
20216,4823,2025-03-27 00:54:00,first_deposit,27.87
20217,4824,2025-03-29 17:00:00,signup,
20218,4825,2025-02-14 17:05:00,signup,
20219,4826,2025-02-07 23:07:00,signup,
20220,4826,2025-02-08 22:07:00,verification_completed,
20221,4826,2025-02-09 03:07:00,kyc_submitted,
20222,4826,2025-02-10 06:07:00,kyc_approved,
20223,4826,2025-02-12 19:07:00,first_deposit,12.02
20224,4826,2025-02-14 01:07:00,first_transaction,13.26
20225,4826,2025-02-21 01:07:00,repeat_transaction,2.43
20226,4826,2025-03-11 01:07:00,repeat_transaction,21.25
20227,4827,2025-01-18 21:09:00,signup,
20228,4827,2025-01-20 03:09:00,verification_completed,
20229,4827,2025-01-22 10:09:00,kyc_submitted,
20230,4827,2025-01-23 03:09:00,kyc_approved,
20231,4827,2025-01-24 14:09:00,first_deposit,42.52
20232,4827,2025-01-27 09:09:00,first_transaction,35.32
20233,4827,2025-02-27 09:09:00,repeat_transaction,2.41
20234,4828,2025-02-18 01:37:00,signup,
20235,4828,2025-02-18 02:37:00,verification_completed,
20236,4828,2025-02-19 18:37:00,kyc_submitted,
20237,4828,2025-02-20 17:37:00,kyc_approved,
20238,4829,2025-03-24 20:29:00,signup,
20239,4829,2025-03-25 23:29:00,verification_completed,
20240,4829,2025-03-26 23:29:00,kyc_submitted,
20241,4829,2025-03-27 02:29:00,kyc_approved,
20242,4829,2025-03-31 04:29:00,first_deposit,19.24
20243,4829,2025-03-31 21:29:00,first_transaction,5.0
20244,4830,2025-02-13 15:19:00,signup,
20245,4830,2025-02-13 19:19:00,verification_completed,
20246,4830,2025-02-16 00:19:00,kyc_submitted,
20247,4830,2025-02-19 02:19:00,kyc_approved,
20248,4830,2025-02-20 16:19:00,first_deposit,18.41
20249,4830,2025-02-24 09:19:00,first_transaction,25.96
20250,4830,2025-03-26 09:19:00,repeat_transaction,17.73
20251,4831,2025-02-01 23:52:00,signup,
20252,4831,2025-02-03 04:52:00,verification_completed,
20253,4831,2025-02-04 09:52:00,kyc_submitted,
20254,4831,2025-02-06 01:52:00,kyc_approved,
20255,4832,2025-01-10 11:01:00,signup,
20256,4832,2025-01-11 16:01:00,verification_completed,
20257,4832,2025-01-14 03:01:00,kyc_submitted,
20258,4832,2025-01-16 17:01:00,kyc_approved,
20259,4832,2025-01-18 01:01:00,first_deposit,16.49
20260,4833,2025-02-05 13:42:00,signup,
20261,4833,2025-02-06 10:42:00,verification_completed,
20262,4833,2025-02-11 06:42:00,first_deposit,38.98
20263,4833,2025-02-14 17:42:00,first_transaction,42.27
20265,4833,2025-02-20 17:42:00,repeat_transaction,9.48
20266,4833,2025-03-04 17:42:00,repeat_transaction,13.78
20264,4833,2025-03-09 17:42:00,repeat_transaction,7.11
20267,4834,2025-01-22 15:26:00,signup,
20268,4834,2025-01-23 01:26:00,verification_completed,
20269,4834,2025-01-25 03:26:00,kyc_submitted,
20270,4834,2025-01-27 05:26:00,kyc_approved,
20271,4834,2025-01-30 02:26:00,first_deposit,66.61
20272,4835,2025-03-29 22:29:00,signup,
20273,4835,2025-03-30 13:29:00,verification_completed,
20274,4835,2025-03-30 19:29:00,first_deposit,68.56
20275,4835,2025-04-03 14:29:00,first_transaction,14.96
20277,4835,2025-04-08 14:29:00,repeat_transaction,13.49
20276,4835,2025-04-15 14:29:00,repeat_transaction,20.19
20278,4836,2025-02-17 02:23:00,signup,
20279,4837,2025-01-13 16:55:00,signup,
20280,4837,2025-01-13 17:55:00,verification_completed,
20281,4838,2025-01-07 00:28:00,signup,
20282,4838,2025-01-08 03:28:00,verification_completed,
20283,4839,2025-03-18 08:48:00,signup,
20284,4839,2025-03-19 11:48:00,verification_completed,
20285,4840,2025-03-25 08:27:00,signup,
20286,4840,2025-03-26 14:27:00,verification_completed,
20287,4840,2025-03-27 12:27:00,kyc_submitted,
20288,4840,2025-03-27 14:27:00,kyc_approved,
20289,4841,2025-03-10 23:15:00,signup,
20290,4841,2025-03-12 08:15:00,verification_completed,
20291,4841,2025-03-12 19:15:00,kyc_submitted,
20292,4841,2025-03-13 15:15:00,kyc_approved,
20293,4841,2025-03-16 16:15:00,first_deposit,19.2
20294,4841,2025-03-17 14:15:00,first_transaction,18.57
20296,4841,2025-04-11 14:15:00,repeat_transaction,31.06
20295,4841,2025-04-17 14:15:00,repeat_transaction,8.74
20297,4842,2025-01-12 06:30:00,signup,
20298,4842,2025-01-13 11:30:00,verification_completed,
20299,4842,2025-01-14 05:30:00,kyc_submitted,
20300,4842,2025-01-17 12:30:00,kyc_approved,
20301,4842,2025-01-20 00:30:00,first_deposit,24.08
20302,4843,2025-01-09 15:21:00,signup,
20303,4843,2025-01-10 19:21:00,verification_completed,
20304,4843,2025-01-12 19:21:00,kyc_submitted,
20305,4843,2025-01-13 22:21:00,kyc_approved,
20306,4844,2025-01-18 07:54:00,signup,
20307,4844,2025-01-19 12:54:00,verification_completed,
20308,4844,2025-01-19 20:54:00,kyc_submitted,
20309,4844,2025-01-20 11:54:00,kyc_approved,
20310,4844,2025-01-24 15:54:00,first_deposit,25.56
20311,4844,2025-01-27 15:54:00,first_transaction,18.14
20312,4844,2025-02-22 15:54:00,repeat_transaction,6.04
20313,4844,2025-02-28 15:54:00,repeat_transaction,11.75
20314,4845,2025-03-09 13:21:00,signup,
20315,4845,2025-03-10 00:21:00,verification_completed,
20316,4845,2025-03-10 10:21:00,kyc_submitted,
20317,4845,2025-03-10 21:21:00,kyc_approved,
20318,4846,2025-03-10 12:37:00,signup,
20319,4847,2025-03-17 08:59:00,signup,
20320,4847,2025-03-18 02:59:00,verification_completed,
20321,4847,2025-03-19 07:59:00,kyc_submitted,
20322,4847,2025-03-20 22:59:00,kyc_approved,
20323,4847,2025-03-24 13:59:00,first_deposit,49.44
20324,4848,2025-01-09 01:37:00,signup,
20325,4848,2025-01-10 11:37:00,verification_completed,
20326,4848,2025-01-11 08:37:00,kyc_submitted,
20327,4848,2025-01-13 22:37:00,kyc_approved,
20328,4849,2025-01-14 00:18:00,signup,
20329,4849,2025-01-14 04:18:00,verification_completed,
20330,4849,2025-01-14 14:18:00,kyc_submitted,
20331,4850,2025-03-23 19:04:00,signup,
20332,4850,2025-03-24 18:04:00,verification_completed,
20333,4850,2025-03-27 11:04:00,kyc_submitted,
20334,4850,2025-03-27 15:04:00,kyc_approved,
20335,4851,2025-03-25 13:17:00,signup,
20336,4852,2025-03-07 05:42:00,signup,
20337,4852,2025-03-07 18:42:00,verification_completed,
20338,4852,2025-03-10 01:42:00,kyc_submitted,
20339,4852,2025-03-13 21:42:00,kyc_approved,
20340,4853,2025-01-10 22:39:00,signup,
20341,4853,2025-01-12 05:39:00,verification_completed,
20342,4853,2025-01-12 08:39:00,kyc_submitted,
20343,4853,2025-01-15 01:39:00,kyc_approved,
20344,4853,2025-01-17 06:39:00,first_deposit,11.83
20345,4853,2025-01-19 22:39:00,first_transaction,11.75
20347,4853,2025-01-24 22:39:00,repeat_transaction,5.13
20349,4853,2025-01-26 22:39:00,repeat_transaction,11.65
20346,4853,2025-01-27 22:39:00,repeat_transaction,37.1
20348,4853,2025-02-07 22:39:00,repeat_transaction,65.81
20350,4854,2025-01-07 19:08:00,signup,
20351,4854,2025-01-09 04:08:00,verification_completed,
20352,4854,2025-01-12 02:08:00,first_deposit,73.85
20353,4854,2025-01-12 10:08:00,first_transaction,17.81
20355,4854,2025-01-24 10:08:00,repeat_transaction,7.62
20354,4854,2025-02-11 10:08:00,repeat_transaction,4.75
20356,4855,2025-01-06 08:40:00,signup,
20357,4855,2025-01-06 20:40:00,verification_completed,
20358,4855,2025-01-09 08:40:00,kyc_submitted,
20359,4855,2025-01-11 12:40:00,kyc_approved,
20360,4855,2025-01-12 20:40:00,first_deposit,46.15
20361,4855,2025-01-14 19:40:00,first_transaction,16.21
20363,4855,2025-01-19 19:40:00,repeat_transaction,18.8
20362,4855,2025-02-14 19:40:00,repeat_transaction,22.62
20364,4856,2025-03-04 18:40:00,signup,
20365,4856,2025-03-05 15:40:00,verification_completed,
20366,4856,2025-03-08 10:40:00,kyc_submitted,
20367,4856,2025-03-10 20:40:00,kyc_approved,
20368,4856,2025-03-11 08:40:00,first_deposit,157.59
20369,4856,2025-03-13 18:40:00,first_transaction,20.28
20372,4856,2025-03-15 18:40:00,repeat_transaction,38.77
20371,4856,2025-03-18 18:40:00,repeat_transaction,23.85
20370,4856,2025-03-27 18:40:00,repeat_transaction,53.81
20373,4857,2025-03-18 17:00:00,signup,
20374,4857,2025-03-19 11:00:00,verification_completed,
20375,4857,2025-03-19 18:00:00,first_deposit,47.44
20376,4857,2025-03-22 20:00:00,first_transaction,21.26
20378,4857,2025-04-04 20:00:00,repeat_transaction,16.82
20377,4857,2025-04-21 20:00:00,repeat_transaction,8.61
20379,4858,2025-02-26 13:14:00,signup,
20380,4858,2025-02-27 19:14:00,verification_completed,
20381,4858,2025-03-01 17:14:00,kyc_submitted,
20382,4858,2025-03-04 11:14:00,kyc_approved,
20383,4859,2025-01-24 06:54:00,signup,
20384,4860,2025-03-10 16:56:00,signup,
20385,4860,2025-03-12 02:56:00,verification_completed,
20386,4860,2025-03-12 13:56:00,kyc_submitted,
20387,4860,2025-03-12 19:56:00,kyc_approved,
20388,4860,2025-03-16 18:56:00,first_deposit,21.48
20389,4860,2025-03-19 11:56:00,first_transaction,34.37
20390,4860,2025-04-05 11:56:00,repeat_transaction,14.88
20391,4860,2025-04-18 11:56:00,repeat_transaction,18.38
20392,4861,2025-01-06 15:18:00,signup,
20393,4861,2025-01-08 00:18:00,verification_completed,
20394,4861,2025-01-10 09:18:00,kyc_submitted,
20395,4861,2025-01-13 10:18:00,kyc_approved,
20396,4861,2025-01-15 14:18:00,first_deposit,34.7
20397,4861,2025-01-19 00:18:00,first_transaction,17.32
20398,4861,2025-01-24 00:18:00,repeat_transaction,10.54
20399,4861,2025-02-06 00:18:00,repeat_transaction,21.67
20400,4862,2025-03-16 09:46:00,signup,
20401,4862,2025-03-16 10:46:00,verification_completed,
20402,4863,2025-03-22 09:57:00,signup,
20403,4863,2025-03-23 13:57:00,verification_completed,
20404,4863,2025-03-25 10:57:00,kyc_submitted,
20405,4864,2025-03-06 09:13:00,signup,
20406,4864,2025-03-07 19:13:00,verification_completed,
20407,4864,2025-03-09 06:13:00,kyc_submitted,
20408,4864,2025-03-10 21:13:00,kyc_approved,
20409,4864,2025-03-14 18:13:00,first_deposit,24.34
20410,4864,2025-03-16 18:13:00,first_transaction,57.05
20411,4865,2025-03-21 15:05:00,signup,
20412,4865,2025-03-22 21:05:00,verification_completed,
20413,4866,2025-02-22 21:41:00,signup,
20414,4867,2025-02-12 14:22:00,signup,
20415,4867,2025-02-13 03:22:00,verification_completed,
